"id","name","subdistrict_id"
"ward3329030004","NEGARADAHA","BUMIAYU"
"ward3329030005","KALIERANG","BUMIAYU"
"ward3329030006","LANGKAP","BUMIAYU"
"ward3329030007","ADISANA","BUMIAYU"
"ward3329030008","PENGGARUTAN","BUMIAYU"
"ward3329030009","DUKUHTURI","BUMIAYU"
"ward3329030010","BUMIAYU","BUMIAYU"
"ward3329030011","KALIWADAS","BUMIAYU"
"ward3329030012","PAMIJEN","BUMIAYU"
"ward3329030013","KALISUMUR","BUMIAYU"
"ward3329030014","KALILANGKAP","BUMIAYU"
"ward3329030015","KALINUSU","BUMIAYU"
"ward3329040001","KEDUNGOLENG","PAGUYANGAN"
"ward3329040002","WINDUAJI","PAGUYANGAN"
"ward3329040003","WANATIRTA","PAGUYANGAN"
"ward3329040004","PAGUYANGAN","PAGUYANGAN"
"ward3329040005","PAKUJATI","PAGUYANGAN"
"ward3329040006","TARABAN","PAGUYANGAN"
"ward3329040007","PAGOJENGAN","PAGUYANGAN"
"ward3329040008","KRETEK","PAGUYANGAN"
"ward3329040009","RAGATUNJUNG","PAGUYANGAN"
"ward3329040010","CILIBUR","PAGUYANGAN"
"ward3329040011","CIPETUNG","PAGUYANGAN"
"ward3329040012","PANDANSARI","PAGUYANGAN"
"ward3329050001","WANAREJA","SIRAMPOG"
"ward3329050002","IGIRKLANCENG","SIRAMPOG"
"ward3329050003","DAWUHAN","SIRAMPOG"
"ward3329050004","BATURSARI","SIRAMPOG"
"ward3329050005","KALIGIRI","SIRAMPOG"
"ward3329050006","SRIDADI","SIRAMPOG"
"ward3329050007","PLOMPONG","SIRAMPOG"
"ward3329050008","BENDA","SIRAMPOG"
"ward3329050009","KALILOKA","SIRAMPOG"
"ward3329050010","MANGGIS","SIRAMPOG"
"ward3329050011","MLAYANG","SIRAMPOG"
"ward3329050012","MENDALA","SIRAMPOG"
"ward3329050013","BUNIWAH","SIRAMPOG"
"ward3329060001","KALIJURANG","TONJONG"
"ward3329060002","GALUH TIMUR","TONJONG"
"ward3329060003","KUTAMENDALA","TONJONG"
"ward3329060004","KARANGJONGKENG","TONJONG"
"ward3329060005","TONJONG","TONJONG"
"ward3329060006","PEPEDAN","TONJONG"
"ward3329060007","LINGGAPURA","TONJONG"
"ward3329060008","NEGARAYU","TONJONG"
"ward3329060009","TANGGERAN","TONJONG"
"ward3329060010","PURWODADI","TONJONG"
"ward3329060011","PURBAYASA","TONJONG"
"ward3329060012","WATUJAYA","TONJONG"
"ward3329060013","KUTAYU","TONJONG"
"ward3329060014","RAJAWETAN","TONJONG"
"ward3329070001","KAMAL","LARANGAN"
"ward3329070002","WLAHAR","LARANGAN"
"ward3329070003","PAMULIHAN","LARANGAN"
"ward3329070004","KEDUNGBOKOR","LARANGAN"
"ward3329070005","LARANGAN","LARANGAN"
"ward3329070006","KARANGBALE","LARANGAN"
"ward3329070007","LUWUNGGEDE","LARANGAN"
"ward3329070008","SLATRI","LARANGAN"
"ward3329070009","SITANGGAL","LARANGAN"
"ward3329070010","SIANDONG","LARANGAN"
"ward3329070011","RENGASPENDAWA","LARANGAN"
"ward3329080001","JEMASIH","KETANGGUNGAN"
"ward3329080002","CISEUREUH","KETANGGUNGAN"
"ward3329080003","SINDANGJAYA","KETANGGUNGAN"
"ward3329080004","PAMEDARAN","KETANGGUNGAN"
"ward3329080005","CIKEUSAL KIDUL","KETANGGUNGAN"
"ward3329080006","CIKEUSAL LOR","KETANGGUNGAN"
"ward3329080007","BUARA","KETANGGUNGAN"
"ward3329080008","KARANGBANDUNG","KETANGGUNGAN"
"ward3329080009","BAROS","KETANGGUNGAN"
"ward3329080010","KUBANGSARI","KETANGGUNGAN"
"ward3329080011","KUBANGWUNGU","KETANGGUNGAN"
"ward3329080012","TANGGUNGSARI","KETANGGUNGAN"
"ward3329080013","DUKUHBADAG","KETANGGUNGAN"
"ward3329080014","KUBANGJATI","KETANGGUNGAN"
"ward3329080015","KARANGMALANG","KETANGGUNGAN"
"ward3329080016","DUKUH TENGAH","KETANGGUNGAN"
"ward3329080017","KETANGGUNGAN","KETANGGUNGAN"
"ward3329080018","DUKUHTURI","KETANGGUNGAN"
"ward3329080019","BULAKELOR","KETANGGUNGAN"
"ward3329080020","PADAKATON","KETANGGUNGAN"
"ward3329080021","CIDUWET","KETANGGUNGAN"
"ward3329090001","SINDANGHEULA","BANJARHARJO"
"ward3329090002","BLANDONGAN","BANJARHARJO"
"ward3329090003","KERTASARI","BANJARHARJO"
"ward3329090004","BANDUNGSARI","BANJARHARJO"
"ward3329090005","CIPAJANG","BANJARHARJO"
"ward3329090006","PENANGGAPAN","BANJARHARJO"
"ward3329090007","MALAHAYU","BANJARHARJO"
"ward3329090008","CIKUYA","BANJARHARJO"
"ward3329090009","BANJARHARJO","BANJARHARJO"
"ward3329090010","PARIREJA","BANJARHARJO"
"ward3329090011","CIGADUNG","BANJARHARJO"
"ward3329090012","TIWULANDU","BANJARHARJO"
"ward3329090013","CIKAKAK","BANJARHARJO"
"ward3329090014","CIBENDUNG","BANJARHARJO"
"ward3329090015","KARANGMAJA","BANJARHARJO"
"ward3329090016","DUKUHJERUK","BANJARHARJO"
"ward3329090017","PENDE","BANJARHARJO"
"ward3329090018","SUKAREJA","BANJARHARJO"
"ward3329090019","KUBANGJERO","BANJARHARJO"
"ward3329090020","CIBUNIWANGI","BANJARHARJO"
"ward3329090021","CIMUNDING","BANJARHARJO"
"ward3329090022","CIAWI","BANJARHARJO"
"ward3329090023","CIHAUR","BANJARHARJO"
"ward3329090024","TEGALREJA","BANJARHARJO"
"ward3329090025","BANJAR LOR","BANJARHARJO"
"ward3329100001","RANDEGAN","LOSARI"
"ward3329100002","JATI SAWIT","LOSARI"
"ward3329100003","KARANGSAMBUNG","LOSARI"
"ward3329100004","NEGLA","LOSARI"
"ward3329100005","BOJONGSARI","LOSARI"
"ward3329100006","KARANGJUNTI","LOSARI"
"ward3329100007","RUNGKANG","LOSARI"
"ward3329100008","DUKUHSALAM","LOSARI"
"ward3329100009","BABAKAN","LOSARI"
"ward3329100010","KALIBUNTU","LOSARI"
"ward3329100011","KEDUNGNENG","LOSARI"
"ward3329100012","RANDUSARI","LOSARI"
"ward3329100013","BLUBUK","LOSARI"
"ward3329100014","PEKAUMAN","LOSARI"
"ward3329100015","LOSARI KIDUL","LOSARI"
"ward3329100016","LOSARI LOR","LOSARI"
"ward3329100017","KECIPIR","LOSARI"
"ward3329100018","PENGABEAN","LOSARI"
"ward3329100019","LIMBANGAN","LOSARI"
"ward3329100020","PRAPAG KIDUL","LOSARI"
"ward3329100021","KARANGDEMPEL","LOSARI"
"ward3329100022","PRAPAG LOR","LOSARI"
"ward3329110001","SARIREJA","TANJUNG"
"ward3329110002","KUBANGPUTAT","TANJUNG"
"ward3329110003","LUWUNG GEDE","TANJUNG"
"ward3329110004","MUNDU","TANJUNG"
"ward3329110005","LUWUNGBATA","TANJUNG"
"ward3329110006","KARANGREJA","TANJUNG"
"ward3329110007","SIDAKATON","TANJUNG"
"ward3329110008","SENGON","TANJUNG"
"ward3329110009","KEDAWUNG","TANJUNG"
"ward3329110010","TEGONGAN","TANJUNG"
"ward3329110011","KEMURANG WETAN","TANJUNG"
"ward3329110012","KEMURANG KULON","TANJUNG"
"ward3329110013","KRAKAHAN","TANJUNG"
"ward3329110014","PEJAGAN","TANJUNG"
"ward3329110015","PENGARADAN","TANJUNG"
"ward3329110016","TANJUNG","TANJUNG"
"ward3329110017","LEMAH ABANG","TANJUNG"
"ward3329110018","TENGGULI","TANJUNG"
"ward3329120001","KRADENAN","KERSANA"
"ward3329120002","SINDANGJAYA","KERSANA"
"ward3329120003","PENDE","KERSANA"
"ward3329120004","KUBANGPARI","KERSANA"
"ward3329120005","CIKANDANG","KERSANA"
"ward3329120006","CIGEDOG","KERSANA"
"ward3329120007","CIAMPEL","KERSANA"
"ward3329120008","JAGAPURA","KERSANA"
"ward3329120009","KERSANA","KERSANA"
"ward3329120010","KEMUKTEN","KERSANA"
"ward3329120011","KRAMATSAMPANG","KERSANA"
"ward3329120012","LIMBANGAN","KERSANA"
"ward3329120013","SUTAMAJA","KERSANA"
"ward3329130001","TEGALGLAGAH","BULAKAMBA"
"ward3329130002","PETUNJUNGAN","BULAKAMBA"
"ward3329130003","JUBANG","BULAKAMBA"
"ward3329130004","DUKUHLO","BULAKAMBA"
"ward3329130005","CIPELEM","BULAKAMBA"
"ward3329130006","BANJARATMA","BULAKAMBA"
"ward3329130007","SIWULUH","BULAKAMBA"
"ward3329130008","LUWUNGRAGI","BULAKAMBA"
"ward3329130009","BANGSRI","BULAKAMBA"
"ward3329130010","RANCAWULUH","BULAKAMBA"
"ward3329130011","BULUSARI","BULAKAMBA"
"ward3329130012","KARANGSARI","BULAKAMBA"
"ward3329130013","KLUWUT","BULAKAMBA"
"ward3329130014","BULAKPAREN","BULAKAMBA"
"ward3329130015","CIMOHONG","BULAKAMBA"
"ward3329130016","GRINTING","BULAKAMBA"
"ward3329130017","BULAKAMBA","BULAKAMBA"
"ward3329130018","PAKIJANGAN","BULAKAMBA"
"ward3329130019","PULOGADING","BULAKAMBA"
"ward3329140001","TEGALGANDU","WANASARI"
"ward3329140002","JAGALEMPENI","WANASARI"
"ward3329140003","GLONGGONG","WANASARI"
"ward3329140004","SISALAM","WANASARI"
"ward3329140005","LENGKONG","WANASARI"
"ward3329140006","TANJUNGSARI","WANASARI"
"ward3329140007","SIWUNGKUK","WANASARI"
"ward3329140008","DUKUHWRINGIN","WANASARI"
"ward3329140009","SIGENTONG","WANASARI"
"ward3329140010","SIDAMULYA","WANASARI"
"ward3329140011","WANASARI","WANASARI"
"ward3329140012","SIASEM","WANASARI"
"ward3329140013","KLAMPOK","WANASARI"
"ward3329140014","PEBATAN","WANASARI"
"ward3329140015","PESANTUNAN","WANASARI"
"ward3329140016","KEBOLEDAN","WANASARI"
"ward3329140017","KUPU","WANASARI"
"ward3329140018","DUMELING","WANASARI"
"ward3329140019","KERTABESUKI","WANASARI"
"ward3329140020","SAWOJAJAR","WANASARI"
"ward3329150001","SONGGOM","SONGGOM"
"ward3329150002","SONGGOM LOR","SONGGOM"
"ward3329150003","GEGERKUNCI","SONGGOM"
"ward3329150004","JATIMAKMUR","SONGGOM"
"ward3329150005","JATIROKEH","SONGGOM"
"ward3329150006","CENANG","SONGGOM"
"ward3329150007","WANATAWANG","SONGGOM"
"ward3329150008","WANACALA","SONGGOM"
"ward3329150009","KARANGSEMBUNG","SONGGOM"
"ward3329150010","DUKUHMAJA","SONGGOM"
"ward3329160001","KEBOGADUNG","JATIBARANG"
"ward3329160002","KEBONAGUNG","JATIBARANG"
"ward3329160003","KLAMPIS","JATIBARANG"
"ward3329160004","KEMIRIAMBA","JATIBARANG"
"ward3329160005","JATIBARANG KIDUL","JATIBARANG"
"ward3329160006","KARANGLO","JATIBARANG"
"ward3329160007","TEGALWULUNG","JATIBARANG"
"ward3329160008","JATIBARANG LOR","JATIBARANG"
"ward3329160009","PAMENGGER","JATIBARANG"
"ward3329160010","KERTASINDUYASA","JATIBARANG"
"ward3329160011","JANEGARA","JATIBARANG"
"ward3329160012","KENDAWA","JATIBARANG"
"ward3329160013","KLIKIRAN","JATIBARANG"
"ward3329160014","BOJONG","JATIBARANG"
"ward3329160015","BUARAN","JATIBARANG"
"ward3329160016","KEDUNGTUKANG","JATIBARANG"
"ward3329160017","RENGASBANDUNG","JATIBARANG"
"ward3329160018","TEMBELANG","JATIBARANG"
"ward3329160019","PEDESLOHOR","JATIBARANG"
"ward3329160020","KRAMAT","JATIBARANG"
"ward3329160021","KALIPUCANG","JATIBARANG"
"ward3329160022","KALIALANG","JATIBARANG"
"ward3329170001","PEMARON","BREBES"
"ward3329170002","KALIMATI","BREBES"
"ward3329170003","LEMBARAWA","BREBES"
"ward3329170004","KRASAK","BREBES"
"ward3329170005","PADASUGIH","BREBES"
"ward3329170006","WANGANDALEM","BREBES"
"ward3329170007","TERLANGU","BREBES"
"ward3329170008","PULOSARI","BREBES"
"ward3329170009","BREBES","BREBES"
"ward3329170010","GANDASULI","BREBES"
"ward3329170011","BANJARANYAR","BREBES"
"ward3329170012","KALIGANGSA KULON","BREBES"
"ward3329170013","KALIGANGSA WETAN","BREBES"
"ward3329170014","RANDUSANGA WETAN","BREBES"
"ward3329170015","RANDUSANGA KULON","BREBES"
"ward3329170016","LIMBANGAN WETAN","BREBES"
"ward3329170017","LIMBANGAN KULON","BREBES"
"ward3329170018","PASAR BATANG","BREBES"
"ward3329170019","SIGAMBIR","BREBES"
"ward3329170020","PAGEJUGAN","BREBES"
"ward3329170021","KEDUNGUTER","BREBES"
"ward3329170022","TENGKI","BREBES"
"ward3329170023","KALIWLINGI","BREBES"
"ward3371010002","MAGERSARI","MAGELANG SELATAN"
"ward3371010004","REJOWINANGUN SELATAN","MAGELANG SELATAN"
"ward3371010005","JURANGOMBO UTARA","MAGELANG SELATAN"
"ward3371010006","JURANGOMBO SELATAN","MAGELANG SELATAN"
"ward3371010007","TIDAR UTARA","MAGELANG SELATAN"
"ward3371010008","TIDAR SELATAN","MAGELANG SELATAN"
"ward3371011001","REJOWINANGUN UTARA","MAGELANG TENGAH"
"ward3371011002","KEMIRIREJO","MAGELANG TENGAH"
"ward3371011003","CACABAN","MAGELANG TENGAH"
"ward3371011004","MAGELANG","MAGELANG TENGAH"
"ward3371011005","PANJANG","MAGELANG TENGAH"
"ward3371011006","GELANGAN","MAGELANG TENGAH"
"ward3371020004","WATES","MAGELANG UTARA"
"ward3371020005","POTROBANGSAN","MAGELANG UTARA"
"ward3371020006","KEDUNGSARI","MAGELANG UTARA"
"ward3371020008","KRAMAT UTARA","MAGELANG UTARA"
"ward3371020009","KRAMAT SELATAN","MAGELANG UTARA"
"ward3372010001","PAJANG","LAWEYAN"
"ward3372010002","LAWEYAN","LAWEYAN"
"ward3372010003","BUMI","LAWEYAN"
"ward3372010004","PANULARAN","LAWEYAN"
"ward3372010005","SRIWEDARI","LAWEYAN"
"ward3372010006","PENUMPING","LAWEYAN"
"ward3372010007","PURWOSARI","LAWEYAN"
"ward3372010008","SONDAKAN","LAWEYAN"
"ward3372010009","KERTEN","LAWEYAN"
"ward3372010010","JAJAR","LAWEYAN"
"ward3372010011","KARANGASEM","LAWEYAN"
"ward3372020001","JOYOTAKAN","SERENGAN"
"ward3372020002","DANUKUSUMAN","SERENGAN"
"ward3372020003","SERENGAN","SERENGAN"
"ward3372020004","TIPES","SERENGAN"
"ward3372020005","KRATONAN","SERENGAN"
"ward3372020006","JAYENGAN","SERENGAN"
"ward3372020007","KEMLAYAN","SERENGAN"
"ward3372030001","JOYOSURAN","PASAR KLIWON"
"ward3372030002","SEMANGGI","PASAR KLIWON"
"ward3372030003","PASAR KLIWON","PASAR KLIWON"
"ward3372030004","BALUWARTI","PASAR KLIWON"
"ward3372030005","GAJAHAN","PASAR KLIWON"
"ward3372030006","KAUMAN","PASAR KLIWON"
"ward3372030007","KAMPUNG BARU","PASAR KLIWON"
"ward3372030008","KEDUNG LUMBU","PASAR KLIWON"
"ward3372030009","SANGKRAH","PASAR KLIWON"
"ward3372040001","KEPATIHAN KULON","JEBRES"
"ward3372040002","KEPATIHAN WETAN","JEBRES"
"ward3372040003","SUDIROPRAJAN","JEBRES"
"ward3372040004","GANDEKAN","JEBRES"
"ward3372040005","SEWU","JEBRES"
"ward3372040006","PUCANGSAWIT","JEBRES"
"ward3372040007","JAGALAN","JEBRES"
"ward3372040008","PURWODININGRATAN","JEBRES"
"ward3372040009","TEGALHARJO","JEBRES"
"ward3372040010","JEBRES","JEBRES"
"ward3372040011","MOJOSONGO","JEBRES"
"ward3372050001","MANGKUBUMEN","BANJARSARI"
"ward3372050002","TIMURAN","BANJARSARI"
"ward3372050003","KEPRABON","BANJARSARI"
"ward3372050004","KETELAN","BANJARSARI"
"ward3372050005","PUNGGAWAN","BANJARSARI"
"ward3372050006","KESTALAN","BANJARSARI"
"ward3372050007","SETABELAN","BANJARSARI"
"ward3372050008","GILINGAN","BANJARSARI"
"ward3372050009","MANAHAN","BANJARSARI"
"ward3372050010","SUMBER","BANJARSARI"
"ward3372050011","NUSUKAN","BANJARSARI"
"ward3372050012","KADIPIRO","BANJARSARI"
"ward3372050013","BANYUANYAR","BANJARSARI"
"ward3373010001","NOBOREJO","ARGOMULYO"
"ward3373010002","CEBONGAN","ARGOMULYO"
"ward3373010003","RANDUACIR","ARGOMULYO"
"ward3373010004","LEDOK","ARGOMULYO"
"ward3373010005","TEGALREJO","ARGOMULYO"
"ward3373010006","KUMPULREJO","ARGOMULYO"
"ward3373020001","TINGKIR TENGAH","TINGKIR"
"ward3373020002","TINGKIR LOR","TINGKIR"
"ward3373020003","KALIBENING","TINGKIR"
"ward3373020004","SIDOREJO KIDUL","TINGKIR"
"ward3373020006","GENDONGAN","TINGKIR"
"ward3373020007","KUTOWINANGUN KIDUL","TINGKIR"
"ward3373020008","KUTOWINANGUN LOR","TINGKIR"
"ward3373030001","KECANDRAN","SIDOMUKTI"
"ward3373030002","DUKUH","SIDOMUKTI"
"ward3373030003","MANGUNSARI","SIDOMUKTI"
"ward3373030004","KALICACING","SIDOMUKTI"
"ward3373040001","PULUTAN","SIDOREJO"
"ward3373040002","BLOTONGAN","SIDOREJO"
"ward3373040003","SIDOREJO LOR","SIDOREJO"
"ward3373040004","SALATIGA","SIDOREJO"
"ward3373040005","BUGEL","SIDOREJO"
"ward3373040006","KAUMAN KIDUL","SIDOREJO"
"ward3374010001","CANGKIRAN","MIJEN"
"ward3374010002","BUBAKAN","MIJEN"
"ward3374010003","KARANGMALANG","MIJEN"
"ward3374010004","POLAMAN","MIJEN"
"ward3374010005","PURWOSARI","MIJEN"
"ward3374010006","TAMBANGAN","MIJEN"
"ward3374010007","JATISARI","MIJEN"
"ward3374010008","MIJEN","MIJEN"
"ward3374010009","JATIBARANG","MIJEN"
"ward3374010010","KEDUNGPANI","MIJEN"
"ward3374010011","PESANTREN","MIJEN"
"ward3374010012","NGADIRGO","MIJEN"
"ward3374010013","WONOLOPO","MIJEN"
"ward3374010014","WONOPLUMBON","MIJEN"
"ward3374020001","GUNUNGPATI","GUNUNG PATI"
"ward3374020002","PLALANGAN","GUNUNG PATI"
"ward3374020003","SUMUREJO","GUNUNG PATI"
"ward3374020004","PAKINTELAN","GUNUNG PATI"
"ward3374020005","MANGUNSARI","GUNUNG PATI"
"ward3374020006","PATEMON","GUNUNG PATI"
"ward3374020007","NGIJO","GUNUNG PATI"
"ward3374020008","NONGKOSAWIT","GUNUNG PATI"
"ward3374020009","CEPOKO","GUNUNG PATI"
"ward3374020010","JATIREJO","GUNUNG PATI"
"ward3374020011","KANDRI","GUNUNG PATI"
"ward3374020012","PUNGANGAN","GUNUNG PATI"
"ward3374020013","KALISEGORO","GUNUNG PATI"
"ward3374020014","SEKARAN","GUNUNG PATI"
"ward3374020015","SUKOREJO","GUNUNG PATI"
"ward3374020016","SADENG","GUNUNG PATI"
"ward3374030001","PUDAKPAYUNG","BANYUMANIK"
"ward3374030002","GEDAWANG","BANYUMANIK"
"ward3374030003","JABUNGAN","BANYUMANIK"
"ward3374030004","PADANGSARI","BANYUMANIK"
"ward3374030005","BANYUMANIK","BANYUMANIK"
"ward3374030006","SRONDOL WETAN","BANYUMANIK"
"ward3374030007","PEDALANGAN","BANYUMANIK"
"ward3374030008","SUMURBOTO","BANYUMANIK"
"ward3374030009","SRONDOL KULON","BANYUMANIK"
"ward3374030010","TINJOMOYO","BANYUMANIK"
"ward3374030011","NGESREP","BANYUMANIK"
"ward3374040001","SAMPANGAN","GAJAH MUNGKUR"
"ward3374040002","BENDAN DUWUR","GAJAH MUNGKUR"
"ward3374040003","KARANG REJO","GAJAH MUNGKUR"
"ward3374040004","GAJAHMUNGKUR","GAJAH MUNGKUR"
"ward3374040005","BENDAN NGISOR","GAJAH MUNGKUR"
"ward3374040006","PETOMPON","GAJAH MUNGKUR"
"ward3374040007","BENDUNGAN","GAJAH MUNGKUR"
"ward3374040008","LEMPONGSARI","GAJAH MUNGKUR"
"ward3374050001","BULUSTALAN","SEMARANG SELATAN"
"ward3374050002","BARUSARI","SEMARANG SELATAN"
"ward3374050003","RANDUSARI","SEMARANG SELATAN"
"ward3374050004","MUGASSARI","SEMARANG SELATAN"
"ward3374050005","PLEBURAN","SEMARANG SELATAN"
"ward3374050006","WONODRI","SEMARANG SELATAN"
"ward3374050007","PETERONGAN","SEMARANG SELATAN"
"ward3374050008","LAMPER KIDUL","SEMARANG SELATAN"
"ward3374050009","LAMPER LOR","SEMARANG SELATAN"
"ward3374050010","LAMPER TENGAH","SEMARANG SELATAN"
"ward3374060001","JATINGALEH","CANDISARI"
"ward3374060002","KARANGANYAR GUNUNG","CANDISARI"
"ward3374060003","JOMBLANG","CANDISARI"
"ward3374060004","CANDI","CANDISARI"
"ward3374060005","KALIWIRU","CANDISARI"
"ward3374060006","WONOTINGAL","CANDISARI"
"ward3374060007","TEGALSARI","CANDISARI"
"ward3374070001","ROWOSARI","TEMBALANG"
"ward3374070002","METESEH","TEMBALANG"
"ward3374070003","KRAMAS","TEMBALANG"
"ward3374070004","TEMBALANG","TEMBALANG"
"ward3374070005","BULUSAN","TEMBALANG"
"ward3374070006","MANGUNHARJO","TEMBALANG"
"ward3374070007","SENDANGMULYO","TEMBALANG"
"ward3374070008","SAMBIROTO","TEMBALANG"
"ward3374070009","JANGLI","TEMBALANG"
"ward3374070010","TANDANG","TEMBALANG"
"ward3374070011","KEDUNGMUNDU","TEMBALANG"
"ward3374070012","SENDANGGUWO","TEMBALANG"
"ward3374080001","GEMAH","PEDURUNGAN"
"ward3374080002","PEDURUNGAN KIDUL","PEDURUNGAN"
"ward3374080003","PLAMONGAN SARI","PEDURUNGAN"
"ward3374080004","PENGGARON KIDUL","PEDURUNGAN"
"ward3374080005","PEDURUNGAN LOR","PEDURUNGAN"
"ward3374080006","TLOGOMULYO","PEDURUNGAN"
"ward3374080007","PEDURUNGAN TENGAH","PEDURUNGAN"
"ward3374080008","PALEBON","PEDURUNGAN"
"ward3374080009","KALICARI","PEDURUNGAN"
"ward3374080010","TLOGOSARI KULON","PEDURUNGAN"
"ward3374080011","TLOGOSARI WETAN","PEDURUNGAN"
"ward3374080012","MUKTIHARJO KIDUL","PEDURUNGAN"
"ward3374090001","MUKTIHARJO LOR","GENUK"
"ward3374090002","GEBANGSARI","GENUK"
"ward3374090003","GENUKSARI","GENUK"
"ward3374090004","BANGETAYU KULON","GENUK"
"ward3374090005","BANGETAYU WETAN","GENUK"
"ward3374090006","SEMBUNGHARJO","GENUK"
"ward3374090007","PENGGARON LOR","GENUK"
"ward3374090008","KUDU","GENUK"
"ward3374090009","KARANGROTO","GENUK"
"ward3374090010","BANJARDOWO","GENUK"
"ward3374090011","TRIMULYO","GENUK"
"ward3374090012","TERBOYO WETAN","GENUK"
"ward3374090013","TERBOYO KULON","GENUK"
"ward3374100001","PANDEAN LAMPER","GAYAMSARI"
"ward3374100002","GAYAMSARI","GAYAMSARI"
"ward3374100003","SIWALAN","GAYAMSARI"
"ward3374100004","SAMBIREJO","GAYAMSARI"
"ward3374100005","SAWAHBESAR","GAYAMSARI"
"ward3374100006","KALIGAWE","GAYAMSARI"
"ward3374100007","TAMBAKREJO","GAYAMSARI"
"ward3374110001","KARANGTURI","SEMARANG TIMUR"
"ward3374110002","KARANGTEMPEL","SEMARANG TIMUR"
"ward3374110003","REJOSARI","SEMARANG TIMUR"
"ward3374110004","SARIREJO","SEMARANG TIMUR"
"ward3374110005","KEBONAGUNG","SEMARANG TIMUR"
"ward3374110006","BUGANGAN","SEMARANG TIMUR"
"ward3374110007","MLATIHARJO","SEMARANG TIMUR"
"ward3374110008","MLATIBARU","SEMARANG TIMUR"
"ward3374110009","REJOMULYO","SEMARANG TIMUR"
"ward3374110010","KEMIJEN","SEMARANG TIMUR"
"ward3374120001","BULU LOR","SEMARANG UTARA"
"ward3374120002","PLOMBOKAN","SEMARANG UTARA"
"ward3374120003","PANGGUNG KIDUL","SEMARANG UTARA"
"ward3374120004","PANGGUNG LOR","SEMARANG UTARA"
"ward3374120005","KUNINGAN","SEMARANG UTARA"
"ward3374120006","PURWOSARI","SEMARANG UTARA"
"ward3374120007","DADAPSARI","SEMARANG UTARA"
"ward3374120008","BANDARHARJO","SEMARANG UTARA"
"ward3374120009","TANJUNGMAS","SEMARANG UTARA"
"ward3374130001","PEKUNDEN","SEMARANG TENGAH"
"ward3374130002","KARANGKIDUL","SEMARANG TENGAH"
"ward3374130003","JAGALAN","SEMARANG TENGAH"
"ward3374130004","BRUMBUNGAN","SEMARANG TENGAH"
"ward3374130005","MIROTO","SEMARANG TENGAH"
"ward3374130006","GABAHAN","SEMARANG TENGAH"
"ward3374130007","KRANGGAN","SEMARANG TENGAH"
"ward3374130008","PURWODINATAN","SEMARANG TENGAH"
"ward3374130009","KAUMAN","SEMARANG TENGAH"
"ward3374130010","BANGUNHARJO","SEMARANG TENGAH"
"ward3374130011","KEMBANGSARI","SEMARANG TENGAH"
"ward3374130012","PANDANSARI","SEMARANG TENGAH"
"ward3374130013","SEKAYU","SEMARANG TENGAH"
"ward3374130014","PENDRIKAN KIDUL","SEMARANG TENGAH"
"ward3374130015","PENDRIKAN LOR","SEMARANG TENGAH"
"ward3374140001","KEMBANGARUM","SEMARANG BARAT"
"ward3374140002","MANYARAN","SEMARANG BARAT"
"ward3374140003","NGEMPLAKSIMONGAN","SEMARANG BARAT"
"ward3374140004","BONGSARI","SEMARANG BARAT"
"ward3374140005","BOJONGSALAMAN","SEMARANG BARAT"
"ward3374140006","CABEAN","SEMARANG BARAT"
"ward3374140007","SALAMANMLOYO","SEMARANG BARAT"
"ward3374140008","GISIKDRONO","SEMARANG BARAT"
"ward3374140009","KALIBANTENG KIDUL","SEMARANG BARAT"
"ward3374140010","KALIBANTENG KULON","SEMARANG BARAT"
"ward3374140011","KRAPYAK","SEMARANG BARAT"
"ward3374140012","TAMBAK HARJO","SEMARANG BARAT"
"ward3374140013","TAWANGSARI","SEMARANG BARAT"
"ward3374140014","KARANG AYU","SEMARANG BARAT"
"ward3374140015","KROBOKAN","SEMARANG BARAT"
"ward3374140016","TAWANGMAS","SEMARANG BARAT"
"ward3374150001","JERAKAH","TUGU"
"ward3374150002","TUGUREJO","TUGU"
"ward3374150003","KARANGANYAR","TUGU"
"ward3374150004","RANDU GARUT","TUGU"
"ward3374150005","MANGKANG WETAN","TUGU"
"ward3374150006","MANGUNHARJO","TUGU"
"ward3374150007","MANGKANG KULON","TUGU"
"ward3374160001","PODOREJO","NGALIYAN"
"ward3374160002","WATES","NGALIYAN"
"ward3374160003","BRINGIN","NGALIYAN"
"ward3374160004","NGALIYAN","NGALIYAN"
"ward3374160005","BAMBANKEREP","NGALIYAN"
"ward3374160006","KALIPANCUR","NGALIYAN"
"ward3374160007","PURWOYOSO","NGALIYAN"
"ward3374160008","TAMBAKAJI","NGALIYAN"
"ward3374160009","GONDORIYO","NGALIYAN"
"ward3374160010","WONOSARI","NGALIYAN"
"ward3375010004","MEDONO","PEKALONGAN BARAT"
"ward3375010007","PODOSUGIH","PEKALONGAN BARAT"
"ward3375010010","TIRTO","PEKALONGAN BARAT"
"ward3375010014","PRINGREJO","PEKALONGAN BARAT"
"ward3375010015","SAPURO KEBULEN","PEKALONGAN BARAT"
"ward3375010016","BENDAN KERGON","PEKALONGAN BARAT"
"ward3375010017","PASIRKRATONKRAMAT","PEKALONGAN BARAT"
"ward3375020007","KAUMAN","PEKALONGAN TIMUR"
"ward3375020010","PONCOL","PEKALONGAN TIMUR"
"ward3375020011","KLEGO","PEKALONGAN TIMUR"
"ward3375020013","GAMER","PEKALONGAN TIMUR"
